Name,Address,Source,XmlTag,RawName
CircleexistCaliperNumber,0x20270170,RegAddrGroup,Integer,CircleexistCaliperNumber_RegAddr
CircleexistCircleManualEdit,0x20270110,RegAddrGroup,Integer,CircleexistCircleManualEdit_RegAddr
CircleexistCircleRate,0x2027011c,RegAddrGroup,Integer,CircleexistCircleRate_RegAddr
CircleexistEdgePointsDispEnable,0x20270168,RegAddrGroup,Integer,CircleexistEdgePointsDispEnable_RegAddr
CircleexistEdgePolarity,0x20270088,RegAddrGroup,Integer,CircleexistEdgePolarity_RegAddr
CircleexistFindMode,0x2027008c,RegAddrGroup,Integer,CircleexistFindMode_RegAddr
CircleexistFitInitType,0x2027016c,RegAddrGroup,Integer,CircleexistFitInitType_RegAddr
CircleexistLineP2BoxDist,0x20270114,RegAddrGroup,Integer,CircleexistLineP2BoxDist_RegAddr
CircleexistModuleCustomName,0x20270120,RegAddrGroup,Integer,CircleexistModuleCustomName_RegAddr
CircleexistResultDrawEnable,0x20270160,RegAddrGroup,Integer,CircleexistResultDrawEnable_RegAddr
CircleexistResultRevert,0x20270080,RegAddrGroup,Integer,CircleexistResultRevert_RegAddr
CircleexistRoiType,0x20270000,RegAddrGroup,Integer,CircleexistRoiType_RegAddr
CircleexistSensitivity,0x20270084,RegAddrGroup,Integer,CircleexistSensitivity_RegAddr
CircleexistSubFixtureEnable,0x20270164,RegAddrGroup,Integer,CircleexistSubFixtureEnable_RegAddr
CircleexistThreshold,0x20270118,RegAddrGroup,Integer,CircleexistThreshold_RegAddr
CodeRecogAlgoDsMode,0x203901c4,RegAddrGroup,Integer,CodeRecogAlgoDsMode_RegAddr
CodeRecogAlgoDsModeShowEnable,0x203901c8,RegAddrGroup,Integer,CodeRecogAlgoDsModeShowEnable_RegAddr
CodeRecogCode1DCodeColor,0x20390014,RegAddrGroup,Integer,CodeRecogCode1DCodeColor_RegAddr
CodeRecogCode1DModuleEnable,0x20390000,RegAddrGroup,Integer,CodeRecogCode1DModuleEnable_RegAddr
CodeRecogCode1DModuleEnableEnum,0x20390004,RegAddrGroup,Integer,CodeRecogCode1DModuleEnableEnum_RegAddr
CodeRecogCode1DQuitBarNum,0x20390010,RegAddrGroup,Integer,CodeRecogCode1DQuitBarNum_RegAddr
CodeRecogCode2DAdvanceParam,0x20390030,RegAddrGroup,Integer,CodeRecogCode2DAdvanceParam_RegAddr
CodeRecogCode2DAppMode,0x20390038,RegAddrGroup,Integer,CodeRecogCode2DAppMode_RegAddr
CodeRecogCode2DCodeColor,0x20390028,RegAddrGroup,Integer,CodeRecogCode2DCodeColor_RegAddr
CodeRecogCode2DDiscreteFlag,0x2039002c,RegAddrGroup,Integer,CodeRecogCode2DDiscreteFlag_RegAddr
CodeRecogCode2DDistortionFlag,0x2039003c,RegAddrGroup,Integer,CodeRecogCode2DDistortionFlag_RegAddr
CodeRecogCode2DMaxBarSize,0x20390020,RegAddrGroup,Integer,CodeRecogCode2DMaxBarSize_RegAddr
CodeRecogCode2DMirrorMode,0x20390024,RegAddrGroup,Integer,CodeRecogCode2DMirrorMode_RegAddr
CodeRecogCode2DModuleEnable,0x20390008,RegAddrGroup,Integer,CodeRecogCode2DModuleEnable_RegAddr
CodeRecogCode2DModuleEnableEnum,0x2039000c,RegAddrGroup,Integer,CodeRecogCode2DModuleEnableEnum_RegAddr
CodeRecogCode2DQuitBarNum,0x20390018,RegAddrGroup,Integer,CodeRecogCode2DQuitBarNum_RegAddr
CodeRecogCode2DRectangle,0x20390034,RegAddrGroup,Integer,CodeRecogCode2DRectangle_RegAddr
CodeRecogCode2DSampleLevel,0x2039001c,RegAddrGroup,Integer,CodeRecogCode2DSampleLevel_RegAddr
CodeRecogCompareType,0x20390040,RegAddrGroup,Integer,CodeRecogCompareType_RegAddr
CodeRecogFilterPmAlphVerifyEnable,0x20390174,RegAddrGroup,Integer,CodeRecogFilterPmAlphVerifyEnable_RegAddr
CodeRecogFilterPmCodeEndEnable,0x203900a4,RegAddrGroup,Integer,CodeRecogFilterPmCodeEndEnable_RegAddr
CodeRecogFilterPmCodeEndString,0x203900a8,RegAddrGroup,Integer,CodeRecogFilterPmCodeEndString_RegAddr
CodeRecogFilterPmCodeStartEnable,0x20390060,RegAddrGroup,Integer,CodeRecogFilterPmCodeStartEnable_RegAddr
CodeRecogFilterPmCodeStartString,0x20390064,RegAddrGroup,Integer,CodeRecogFilterPmCodeStartString_RegAddr
CodeRecogFilterPmContainsEnable,0x203900e8,RegAddrGroup,Integer,CodeRecogFilterPmContainsEnable_RegAddr
CodeRecogFilterPmContainsString,0x203900ec,RegAddrGroup,Integer,CodeRecogFilterPmContainsString_RegAddr
CodeRecogFilterPmNotContainsEnable,0x2039012c,RegAddrGroup,Integer,CodeRecogFilterPmNotContainsEnable_RegAddr
CodeRecogFilterPmNotContainsString,0x20390130,RegAddrGroup,Integer,CodeRecogFilterPmNotContainsString_RegAddr
CodeRecogFilterPmNumberLimitEnable,0x2039004c,RegAddrGroup,Integer,CodeRecogFilterPmNumberLimitEnable_RegAddr
CodeRecogFilterPmNumberLimitHigh,0x20390054,RegAddrGroup,Integer,CodeRecogFilterPmNumberLimitHigh_RegAddr
CodeRecogFilterPmNumberLimitLow,0x20390050,RegAddrGroup,Integer,CodeRecogFilterPmNumberLimitLow_RegAddr
CodeRecogFilterPmNumberLimitMax,0x2039005c,RegAddrGroup,Integer,CodeRecogFilterPmNumberLimitMax_RegAddr
CodeRecogFilterPmNumberLimitMin,0x20390058,RegAddrGroup,Integer,CodeRecogFilterPmNumberLimitMin_RegAddr
CodeRecogFilterPmNumberVerifyEnable,0x20390170,RegAddrGroup,Integer,CodeRecogFilterPmNumberVerifyEnable_RegAddr
CodeRecogNumberLimitHigh,0x203901d0,RegAddrGroup,Integer,CodeRecogNumberLimitHigh_RegAddr
CodeRecogNumberLimitLow,0x203901cc,RegAddrGroup,Integer,CodeRecogNumberLimitLow_RegAddr
CodeRecogNumberLimitMax,0x203901d8,RegAddrGroup,Integer,CodeRecogNumberLimitMax_RegAddr
CodeRecogNumberLimitMin,0x203901d4,RegAddrGroup,Integer,CodeRecogNumberLimitMin_RegAddr
CodeRecogResultDrawEnable,0x203901c0,RegAddrGroup,Integer,CodeRecogResultDrawEnable_RegAddr
CodeRecogResultRevert,0x20390044,RegAddrGroup,Integer,CodeRecogResultRevert_RegAddr
CodeRecogSimilarityLimit,0x20390048,RegAddrGroup,Integer,CodeRecogSimilarityLimit_RegAddr
CodeRecogSortType,0x20390178,RegAddrGroup,Integer,CodeRecogSortType_RegAddr
CodeRecogSubFixtureEnable,0x20390318,RegAddrGroup,Integer,CodeRecogSubFixtureEnable_RegAddr
CodeRecogWaitingTime,0x203901bc,RegAddrGroup,Integer,CodeRecogWaitingTime_RegAddr
CoderecogModuleCustomName,0x2039017c,RegAddrGroup,Integer,CoderecogModuleCustomName_RegAddr
ColorMeasureAlgorithmVersion,0x204f0004,RegAddrGroup,Integer,ColorMeasureAlgorithmVersion_RegAddr
ColorMeasureChannel1MaxValueEnable,0x204f00d8,RegAddrGroup,Integer,ColorMeasureChannel1MaxValueEnable_RegAddr
ColorMeasureChannel1MaxValueEnd,0x204f00e0,RegAddrGroup,Integer,ColorMeasureChannel1MaxValueEnd_RegAddr
ColorMeasureChannel1MaxValueStart,0x204f00dc,RegAddrGroup,Integer,ColorMeasureChannel1MaxValueStart_RegAddr
ColorMeasureChannel1MeanValueEnable,0x204f00f0,RegAddrGroup,Integer,ColorMeasureChannel1MeanValueEnable_RegAddr
ColorMeasureChannel1MeanValueEnd,0x204f00f8,RegAddrGroup,Integer,ColorMeasureChannel1MeanValueEnd_RegAddr
ColorMeasureChannel1MeanValueStart,0x204f00f4,RegAddrGroup,Integer,ColorMeasureChannel1MeanValueStart_RegAddr
ColorMeasureChannel1MinValueEnable,0x204f00e4,RegAddrGroup,Integer,ColorMeasureChannel1MinValueEnable_RegAddr
ColorMeasureChannel1MinValueEnd,0x204f00ec,RegAddrGroup,Integer,ColorMeasureChannel1MinValueEnd_RegAddr
ColorMeasureChannel1MinValueStart,0x204f00e8,RegAddrGroup,Integer,ColorMeasureChannel1MinValueStart_RegAddr
ColorMeasureChannel1SDEnable,0x204f00fc,RegAddrGroup,Integer,ColorMeasureChannel1SDEnable_RegAddr
ColorMeasureChannel1SDEnd,0x204f0104,RegAddrGroup,Integer,ColorMeasureChannel1SDEnd_RegAddr
ColorMeasureChannel1SDStart,0x204f0100,RegAddrGroup,Integer,ColorMeasureChannel1SDStart_RegAddr
ColorMeasureChannel2MaxValueEnable,0x204f0108,RegAddrGroup,Integer,ColorMeasureChannel2MaxValueEnable_RegAddr
ColorMeasureChannel2MaxValueEnd,0x204f0110,RegAddrGroup,Integer,ColorMeasureChannel2MaxValueEnd_RegAddr
ColorMeasureChannel2MaxValueStart,0x204f010c,RegAddrGroup,Integer,ColorMeasureChannel2MaxValueStart_RegAddr
ColorMeasureChannel2MeanValueEnable,0x204f0120,RegAddrGroup,Integer,ColorMeasureChannel2MeanValueEnable_RegAddr
ColorMeasureChannel2MeanValueEnd,0x204f0128,RegAddrGroup,Integer,ColorMeasureChannel2MeanValueEnd_RegAddr
ColorMeasureChannel2MeanValueStart,0x204f0124,RegAddrGroup,Integer,ColorMeasureChannel2MeanValueStart_RegAddr
ColorMeasureChannel2MinValueEnable,0x204f0114,RegAddrGroup,Integer,ColorMeasureChannel2MinValueEnable_RegAddr
ColorMeasureChannel2MinValueEnd,0x204f011c,RegAddrGroup,Integer,ColorMeasureChannel2MinValueEnd_RegAddr
ColorMeasureChannel2MinValueStart,0x204f0118,RegAddrGroup,Integer,ColorMeasureChannel2MinValueStart_RegAddr
ColorMeasureChannel2SDEnable,0x204f012c,RegAddrGroup,Integer,ColorMeasureChannel2SDEnable_RegAddr
ColorMeasureChannel2SDEnd,0x204f0134,RegAddrGroup,Integer,ColorMeasureChannel2SDEnd_RegAddr
ColorMeasureChannel2SDStart,0x204f0130,RegAddrGroup,Integer,ColorMeasureChannel2SDStart_RegAddr
ColorMeasureChannel3MaxValueEnable,0x204f0138,RegAddrGroup,Integer,ColorMeasureChannel3MaxValueEnable_RegAddr
ColorMeasureChannel3MaxValueEnd,0x204f0140,RegAddrGroup,Integer,ColorMeasureChannel3MaxValueEnd_RegAddr
ColorMeasureChannel3MaxValueStart,0x204f013c,RegAddrGroup,Integer,ColorMeasureChannel3MaxValueStart_RegAddr
ColorMeasureChannel3MeanValueEnable,0x204f0150,RegAddrGroup,Integer,ColorMeasureChannel3MeanValueEnable_RegAddr
ColorMeasureChannel3MeanValueEnd,0x204f0158,RegAddrGroup,Integer,ColorMeasureChannel3MeanValueEnd_RegAddr
ColorMeasureChannel3MeanValueStart,0x204f0154,RegAddrGroup,Integer,ColorMeasureChannel3MeanValueStart_RegAddr
ColorMeasureChannel3MinValueEnable,0x204f0144,RegAddrGroup,Integer,ColorMeasureChannel3MinValueEnable_RegAddr
ColorMeasureChannel3MinValueEnd,0x204f014c,RegAddrGroup,Integer,ColorMeasureChannel3MinValueEnd_RegAddr
ColorMeasureChannel3MinValueStart,0x204f0148,RegAddrGroup,Integer,ColorMeasureChannel3MinValueStart_RegAddr
ColorMeasureChannel3SDEnable,0x204f015c,RegAddrGroup,Integer,ColorMeasureChannel3SDEnable_RegAddr
ColorMeasureChannel3SDEnd,0x204f0164,RegAddrGroup,Integer,ColorMeasureChannel3SDEnd_RegAddr
ColorMeasureChannel3SDStart,0x204f0160,RegAddrGroup,Integer,ColorMeasureChannel3SDStart_RegAddr
ColorMeasureColorSpace,0x204f0000,RegAddrGroup,Integer,ColorMeasureColorSpace_RegAddr
ColorMeasureInheritRoi,0x204f0170,RegAddrGroup,Integer,ColorMeasureInheritRoi_RegAddr
ColorMeasureInheritRoiEnable,0x204f016c,RegAddrGroup,Integer,ColorMeasureInheritRoiEnable_RegAddr
ColorMeasureMeasureLimitHigh,0x204f0088,RegAddrGroup,Integer,ColorMeasureMeasureLimitHigh_RegAddr
ColorMeasureMeasureLimitLow,0x204f0084,RegAddrGroup,Integer,ColorMeasureMeasureLimitLow_RegAddr
ColorMeasureMeasureLimitMax,0x204f008c,RegAddrGroup,Integer,ColorMeasureMeasureLimitMax_RegAddr
ColorMeasureResultDrawEnable,0x204f00d0,RegAddrGroup,Integer,ColorMeasureResultDrawEnable_RegAddr
ColorMeasureResultRevert,0x204f0168,RegAddrGroup,Integer,ColorMeasureResultRevert_RegAddr
ColorMeasureRoiType,0x204f0210,RegAddrGroup,Integer,ColorMeasureRoiType_RegAddr
ColorMeasureSubFixtureEnable,0x204f00d4,RegAddrGroup,Integer,ColorMeasureSubFixtureEnable_RegAddr
ColorareaAlgorithmVersion,0x20200080,RegAddrGroup,Integer,ColorareaAlgorithmVersion_RegAddr
ColorareaC1ToleranceHigh,0x20200104,RegAddrGroup,Integer,ColorareaC1ToleranceHigh_RegAddr
ColorareaC1ToleranceLow,0x20200100,RegAddrGroup,Integer,ColorareaC1ToleranceLow_RegAddr
ColorareaC2ToleranceHigh,0x2020010c,RegAddrGroup,Integer,ColorareaC2ToleranceHigh_RegAddr
ColorareaC2ToleranceLow,0x20200108,RegAddrGroup,Integer,ColorareaC2ToleranceLow_RegAddr
ColorareaC3ToleranceHigh,0x20200114,RegAddrGroup,Integer,ColorareaC3ToleranceHigh_RegAddr
ColorareaC3ToleranceLow,0x20200110,RegAddrGroup,Integer,ColorareaC3ToleranceLow_RegAddr
ColorareaDecreaseRange,0x202001a8,RegAddrGroup,Integer,ColorareaDecreaseRange_RegAddr
ColorareaExtractEnable,0x202001ac,RegAddrGroup,Integer,ColorareaExtractEnable_RegAddr
ColorareaHoleMinArea,0x20200224,RegAddrGroup,Integer,ColorareaHoleMinArea_RegAddr
ColorareaIncreaseRange,0x202001a4,RegAddrGroup,Integer,ColorareaIncreaseRange_RegAddr
ColorareaMaskImgDrawEnable,0x20200230,RegAddrGroup,Integer,ColorareaMaskImgDrawEnable_RegAddr
ColorareaMaxArea,0x2020022c,RegAddrGroup,Integer,ColorareaMaxArea_RegAddr
ColorareaMeasureLimitHigh,0x2020011c,RegAddrGroup,Integer,ColorareaMeasureLimitHigh_RegAddr
ColorareaMeasureLimitLow,0x20200118,RegAddrGroup,Integer,ColorareaMeasureLimitLow_RegAddr
ColorareaMeasureLimitMax,0x20200120,RegAddrGroup,Integer,ColorareaMeasureLimitMax_RegAddr
ColorareaMinArea,0x20200228,RegAddrGroup,Integer,ColorareaMinArea_RegAddr
ColorareaModelRoi,0x20200124,RegAddrGroup,Integer,ColorareaModelRoi_RegAddr
ColorareaModuleCustomName,0x202001b4,RegAddrGroup,Integer,ColorareaModuleCustomName_RegAddr
ColorareaNumberLimitMax,0x20200220,RegAddrGroup,Integer,ColorareaNumberLimitMax_RegAddr
ColorareaResetModel,0x202001b0,RegAddrGroup,Integer,ColorareaResetModel_RegAddr
ColorareaResultDrawEnable,0x202001f4,RegAddrGroup,Integer,ColorareaResultDrawEnable_RegAddr
ColorareaRoiType,0x20200000,RegAddrGroup,Integer,ColorareaRoiType_RegAddr
ColorareaSubFixtureEnable,0x2020021c,RegAddrGroup,Integer,ColorareaSubFixtureEnable_RegAddr
ColorcountAddColor,0x20580348,RegAddrGroup,Integer,ColorcountAddColor_RegAddr
ColorcountAlgorithmVersion,0x20580080,RegAddrGroup,Integer,ColorcountAlgorithmVersion_RegAddr
ColorcountBlobNumberLimitHigh,0x205802bc,RegAddrGroup,Integer,ColorcountBlobNumberLimitHigh_RegAddr
ColorcountBlobNumberLimitLow,0x205802b8,RegAddrGroup,Integer,ColorcountBlobNumberLimitLow_RegAddr
ColorcountBlobNumberLimitMax,0x20580524,RegAddrGroup,Integer,ColorcountBlobNumberLimitMax_RegAddr
ColorcountBoxSelectColor,0x2058044c,RegAddrGroup,Integer,ColorcountBoxSelectColor_RegAddr
ColorcountC1ToleranceHigh,0x20580194,RegAddrGroup,Integer,ColorcountC1ToleranceHigh_RegAddr
ColorcountC1ToleranceLow,0x20580190,RegAddrGroup,Integer,ColorcountC1ToleranceLow_RegAddr
ColorcountC2ToleranceHigh,0x2058019c,RegAddrGroup,Integer,ColorcountC2ToleranceHigh_RegAddr
ColorcountC2ToleranceLow,0x20580198,RegAddrGroup,Integer,ColorcountC2ToleranceLow_RegAddr
ColorcountC3ToleranceHigh,0x205801a4,RegAddrGroup,Integer,ColorcountC3ToleranceHigh_RegAddr
ColorcountC3ToleranceLow,0x205801a0,RegAddrGroup,Integer,ColorcountC3ToleranceLow_RegAddr
ColorcountColorClutterFillArea,0x2058053c,RegAddrGroup,Integer,ColorcountColorClutterFillArea_RegAddr
ColorcountColorHoleFillArea,0x20580538,RegAddrGroup,Integer,ColorcountColorHoleFillArea_RegAddr
ColorcountColorId,0x20580180,RegAddrGroup,Integer,ColorcountColorId_RegAddr
ColorcountColorList,0x205802c8,RegAddrGroup,Integer,ColorcountColorList_RegAddr
ColorcountColorName,0x20580100,RegAddrGroup,Integer,ColorcountColorName_RegAddr
ColorcountColorType,0x205804d8,RegAddrGroup,Integer,ColorcountColorType_RegAddr
ColorcountColorTypeNumberLimitHigh,0x205802c4,RegAddrGroup,Integer,ColorcountColorTypeNumberLimitHigh_RegAddr
ColorcountColorTypeNumberLimitLow,0x205802c0,RegAddrGroup,Integer,ColorcountColorTypeNumberLimitLow_RegAddr
ColorcountCompareType,0x205802b4,RegAddrGroup,Integer,ColorcountCompareType_RegAddr
ColorcountDeleteColor,0x2058034c,RegAddrGroup,Integer,ColorcountDeleteColor_RegAddr
ColorcountExtractGroupClutterArea,0x20580528,RegAddrGroup,Integer,ColorcountExtractGroupClutterArea_RegAddr
ColorcountExtractGroupHoleArea,0x205804d0,RegAddrGroup,Integer,ColorcountExtractGroupHoleArea_RegAddr
ColorcountExtractStyle,0x20580184,RegAddrGroup,Integer,ColorcountExtractStyle_RegAddr
ColorcountHideLayersEnable,0x2058052c,RegAddrGroup,Integer,ColorcountHideLayersEnable_RegAddr
ColorcountModelRoi,0x205801a8,RegAddrGroup,Integer,ColorcountModelRoi_RegAddr
ColorcountModuleCustomName,0x205804dc,RegAddrGroup,Integer,ColorcountModuleCustomName_RegAddr
ColorcountNumberLimitMax,0x205804d4,RegAddrGroup,Integer,ColorcountNumberLimitMax_RegAddr
ColorcountPointSet,0x20580228,RegAddrGroup,Integer,ColorcountPointSet_RegAddr
ColorcountResultDrawEnable,0x20580530,RegAddrGroup,Integer,ColorcountResultDrawEnable_RegAddr
ColorcountRoiType,0x20580000,RegAddrGroup,Integer,ColorcountRoiType_RegAddr
ColorcountSelectColor,0x205803cc,RegAddrGroup,Integer,ColorcountSelectColor_RegAddr
ColorcountSelectInvertEnable,0x2058018c,RegAddrGroup,Integer,ColorcountSelectInvertEnable_RegAddr
ColorcountSubFixtureEnable,0x20580520,RegAddrGroup,Integer,ColorcountSubFixtureEnable_RegAddr
ColorcountUseGlobalAreaParam,0x20580534,RegAddrGroup,Integer,ColorcountUseGlobalAreaParam_RegAddr
ColormatchAlgorithmVersion,0x20140110,RegAddrGroup,Integer,ColormatchAlgorithmVersion_RegAddr
ColormatchFeatureType,0x20140100,RegAddrGroup,Integer,ColormatchFeatureType_RegAddr
ColormatchInheritRoi,0x201401e8,RegAddrGroup,Integer,ColormatchInheritRoi_RegAddr
ColormatchInheritRoiEnable,0x201401e4,RegAddrGroup,Integer,ColormatchInheritRoiEnable_RegAddr
ColormatchIntensity,0x20140104,RegAddrGroup,Integer,ColormatchIntensity_RegAddr
ColormatchModelRoi,0x20140080,RegAddrGroup,Integer,ColormatchModelRoi_RegAddr
ColormatchModuleCustomName,0x20140194,RegAddrGroup,Integer,ColormatchModuleCustomName_RegAddr
ColormatchResultDrawEnable,0x201401d4,RegAddrGroup,Integer,ColormatchResultDrawEnable_RegAddr
ColormatchRoiCustomSelect,0x20140190,RegAddrGroup,Integer,ColormatchRoiCustomSelect_RegAddr
ColormatchRoiType,0x20140000,RegAddrGroup,Integer,ColormatchRoiType_RegAddr
ColormatchSensitivityMode,0x20140108,RegAddrGroup,Integer,ColormatchSensitivityMode_RegAddr
ColormatchSimilarityLimit,0x2014010c,RegAddrGroup,Integer,ColormatchSimilarityLimit_RegAddr
ColormatchSubFixtureEnable,0x201401e0,RegAddrGroup,Integer,ColormatchSubFixtureEnable_RegAddr
ColormeasureModuleCustomName,0x204f0090,RegAddrGroup,Integer,ColormeasureModuleCustomName_RegAddr
ColorrecognitionAlgorithmVersion,0x20420010,RegAddrGroup,Integer,ColorrecognitionAlgorithmVersion_RegAddr
ColorrecognitionCancelModel,0x204200d8,RegAddrGroup,Integer,ColorrecognitionCancelModel_RegAddr
ColorrecognitionCombinedOperation,0x204200dc,RegAddrGroup,Integer,ColorrecognitionCombinedOperation_RegAddr
ColorrecognitionCompareLabelName,0x20420228,RegAddrGroup,Integer,ColorrecognitionCompareLabelName_RegAddr
ColorrecognitionCompareType,0x20420224,RegAddrGroup,Integer,ColorrecognitionCompareType_RegAddr
ColorrecognitionDeleteImageName,0x204201e4,RegAddrGroup,Integer,ColorrecognitionDeleteImageName_RegAddr
ColorrecognitionDeleteLabelId,0x20420160,RegAddrGroup,Integer,ColorrecognitionDeleteLabelId_RegAddr
ColorrecognitionDeleteModelName,0x20420164,RegAddrGroup,Integer,ColorrecognitionDeleteModelName_RegAddr
ColorrecognitionDeleteSampleId,0x2042015c,RegAddrGroup,Integer,ColorrecognitionDeleteSampleId_RegAddr
ColorrecognitionFeatureType,0x20420000,RegAddrGroup,Integer,ColorrecognitionFeatureType_RegAddr
ColorrecognitionGenerateModel,0x204200d4,RegAddrGroup,Integer,ColorrecognitionGenerateModel_RegAddr
ColorrecognitionGetNowImage,0x20420248,RegAddrGroup,Integer,ColorrecognitionGetNowImage_RegAddr
ColorrecognitionInheritRoi,0x204203e4,RegAddrGroup,Integer,ColorrecognitionInheritRoi_RegAddr
ColorrecognitionInheritRoiEnable,0x204203e0,RegAddrGroup,Integer,ColorrecognitionInheritRoiEnable_RegAddr
ColorrecognitionIntensity,0x20420004,RegAddrGroup,Integer,ColorrecognitionIntensity_RegAddr
ColorrecognitionLastGeneSampleName,0x204201a4,RegAddrGroup,Integer,ColorrecognitionLastGeneSampleName_RegAddr
ColorrecognitionLastUploadImgName,0x20420184,RegAddrGroup,Integer,ColorrecognitionLastUploadImgName_RegAddr
ColorrecognitionModelName,0x204201c4,RegAddrGroup,Integer,ColorrecognitionModelName_RegAddr
ColorrecognitionModelRoi,0x20420360,RegAddrGroup,Integer,ColorrecognitionModelRoi_RegAddr
ColorrecognitionModuleCustomName,0x20420090,RegAddrGroup,Integer,ColorrecognitionModuleCustomName_RegAddr
ColorrecognitionResultDrawEnable,0x204200d0,RegAddrGroup,Integer,ColorrecognitionResultDrawEnable_RegAddr
ColorrecognitionRoiType,0x204202e0,RegAddrGroup,Integer,ColorrecognitionRoiType_RegAddr
ColorrecognitionSensitivityMode,0x20420008,RegAddrGroup,Integer,ColorrecognitionSensitivityMode_RegAddr
ColorrecognitionSimilarityLimit,0x2042000c,RegAddrGroup,Integer,ColorrecognitionSimilarityLimit_RegAddr
ColorrecognitionSubFixtureEnable,0x204202dc,RegAddrGroup,Integer,ColorrecognitionSubFixtureEnable_RegAddr
ColorrecognitionUploadModelName,0x20420204,RegAddrGroup,Integer,ColorrecognitionUploadModelName_RegAddr
CombinationJudgeEnter,0x20450000,RegAddrGroup,Integer,CombinationJudgeEnter_RegAddr
CombinationJudgeModuleCustomName,0x20450004,RegAddrGroup,Integer,CombinationJudgeModuleCustomName_RegAddr
CombinationJudgeResultDrawEnable,0x20450044,RegAddrGroup,Integer,CombinationJudgeResultDrawEnable_RegAddr
CommandAdjustModule,0x02001044,RegAddrGroup,Integer,CommandAdjustModule_RegAddr
CommandAlgoModelRoi,0x02ff1030,RegAddrGroup,Integer,CommandAlgoModelRoi_RegAddr
CommandAlgoModuleAdd,0x02ff0028,RegAddrGroup,Integer,CommandAlgoModuleAdd_RegAddr
CommandAlgoModuleDel,0x02ff0068,RegAddrGroup,Integer,CommandAlgoModuleDel_RegAddr
CommandAlgoModuleDup,0x02ff006c,RegAddrGroup,Integer,CommandAlgoModuleDup_RegAddr
CommandAlgoModuleList,0x02000070,RegAddrGroup,Integer,CommandAlgoModuleList_RegAddr
CommandAlgoModuleParamRoi,0x02ff0078,RegAddrGroup,Integer,CommandAlgoModuleParamRoi_RegAddr
CommandBaseImageExist,0x02001034,RegAddrGroup,Integer,CommandBaseImageExist_RegAddr
CommandCCInputParamListGenerate,0x02001070,RegAddrGroup,Integer,CommandCCInputParamListGenerate_RegAddr
CommandChap,0x02000000,RegAddrGroup,Integer,CommandChap_RegAddr
CommandColorRecogImportImg,0x02001054,RegAddrGroup,Integer,CommandColorRecogImportImg_RegAddr
CommandConfirmPassword,0x0200002c,RegAddrGroup,Integer,CommandConfirmPassword_RegAddr
CommandDISwitchListGenerate,0x02001060,RegAddrGroup,Integer,CommandDISwitchListGenerate_RegAddr
CommandDISwitchSrcListGenerate,0x0200104c,RegAddrGroup,Integer,CommandDISwitchSrcListGenerate_RegAddr
CommandDelModelEraser,0x02001080,RegAddrGroup,Integer,CommandDelModelEraser_RegAddr
CommandDeviceAbiList,0x02000074,RegAddrGroup,Integer,CommandDeviceAbiList_RegAddr
CommandDeviceBaseImageCurrent,0x02ff007c,RegAddrGroup,Integer,CommandDeviceBaseImageCurrent_RegAddr
CommandDeviceGlobalCfgGenerate,0x02ff1048,RegAddrGroup,Integer,CommandDeviceGlobalCfgGenerate_RegAddr
CommandDeviceImageCurrent,0x02ff1064,RegAddrGroup,Integer,CommandDeviceImageCurrent_RegAddr
